accession,raw_file_count,total_file_count,title,submission_type,submission_date,publication_date,project_url
PXD060014,5,9,CPK3 phosphorylates SNC1-TIR LC-MSMS,PARTIAL,2025-01-21,2025-06-12,https://www.ebi.ac.uk/pride/archive/projects/PXD060014
PXD060026,5,10,SFPQ Directs Histone H3.3 Deposition to R-Loops in DNA Repeats to Protect Genome Stability,PARTIAL,2025-01-21,2026-02-17,https://www.ebi.ac.uk/pride/archive/projects/PXD060026
PXD060105,5,8,Identification and analysis of organic matrix proteins from Sycon ciliatum spicules,PARTIAL,2025-01-23,2025-03-05,https://www.ebi.ac.uk/pride/archive/projects/PXD060105
PXD060122,5,8,Head and neck squamous cell carcinoma-derived small extracellular vesicles mediate Ca²⁺-dependent platelet activation and aggregation through tissue factor,PARTIAL,2025-01-23,2025-05-07,https://www.ebi.ac.uk/pride/archive/projects/PXD060122
PXD060131,5,8,Nuclear Paxillin Modulates Alternative Splicing Programs in Neurons during Sensitive Periods of Brain Development,PARTIAL,2025-01-24,2025-08-08,https://www.ebi.ac.uk/pride/archive/projects/PXD060131
PXD060288,5,6,Proteomic analysis of NSD3 isoforms in prostate cancer cells Dataset2,COMPLETE,2025-01-28,2026-06-28,https://www.ebi.ac.uk/pride/archive/projects/PXD060288
PXD060478,5,20,Effect of PTBP1 S-nitrosylation on SNO-proteome,COMPLETE,2025-02-04,2026-05-23,https://www.ebi.ac.uk/pride/archive/projects/PXD060478
PXD060600,5,16,Improving glycosylation properties of PglS,PARTIAL,2025-02-09,2026-01-23,https://www.ebi.ac.uk/pride/archive/projects/PXD060600
PXD060864,5,8,Hybrid hydrogel-extracellular matrix scaffolds identify distinct biochemical and mechanical signatures of cardiac ageing,PARTIAL,2025-02-17,2025-06-07,https://www.ebi.ac.uk/pride/archive/projects/PXD060864
PXD061080,5,15,Identify FOXA2-interacting proteins in NEPC cells,COMPLETE,2025-02-22,2025-06-12,https://www.ebi.ac.uk/pride/archive/projects/PXD061080
PXD061133,5,33,Solid-like condensation of MORF8 inhibits RNA editing under heat stress in Arabidopsis,COMPLETE,2025-02-24,2025-03-07,https://www.ebi.ac.uk/pride/archive/projects/PXD061133
PXD061243,5,8,Acetylation of HSP protein mediated by NatA complex in Verticillium,PARTIAL,2025-02-27,2025-05-09,https://www.ebi.ac.uk/pride/archive/projects/PXD061243
PXD061295,5,16,Affinity proteomics on PEX1 and PEX1-G843D in HCT116 Cells,COMPLETE,2025-02-28,2025-04-28,https://www.ebi.ac.uk/pride/archive/projects/PXD061295
PXD061643,5,11,S-acylation of TDP43 regulates its condensation in amyotrophic lateral sclerosis,PARTIAL,2025-03-10,2026-05-16,https://www.ebi.ac.uk/pride/archive/projects/PXD061643
PXD061699,5,13,Psychoactive contaminants alter fish sperm function via neurotransmitter signaling,PARTIAL,2025-03-11,2025-12-11,https://www.ebi.ac.uk/pride/archive/projects/PXD061699
PXD061965,5,7,Mitochondrial surveillance activates the primary UPRmt,PARTIAL,2025-03-18,2026-04-07,https://www.ebi.ac.uk/pride/archive/projects/PXD061965
PXD062073,5,7,Capture and functional conversion of mitochondrial protein translocase by lipid metabolism enzyme,PARTIAL,2025-03-20,2026-01-22,https://www.ebi.ac.uk/pride/archive/projects/PXD062073
PXD062091,5,6,Nascent proteomic profiling of a METTL13-dependent oncogenic translational program,PARTIAL,2025-03-20,2026-08-15,https://www.ebi.ac.uk/pride/archive/projects/PXD062091
PXD062182,5,8,Sensory nerve-secreted factors regulate basal keratinocyte function in vitro,PARTIAL,2025-03-24,2025-03-28,https://www.ebi.ac.uk/pride/archive/projects/PXD062182
PXD062430,5,6,"Allosteric activation mechanism of DriD, a WYL-domain containing transcription regulator",PARTIAL,2025-04-01,2025-04-14,https://www.ebi.ac.uk/pride/archive/projects/PXD062430
PXD062650,5,11,https://edelivery.oracle.com/akam/otn/java/jdk/8u202-b08/1961070e4c9b4e26a04e7f5a083f551e/jre-8u202-windows-i586-iftw.exe,COMPLETE,2025-04-07,2025-07-20,https://www.ebi.ac.uk/pride/archive/projects/PXD062650
PXD062775,5,21,Identification of receptor-binding domains of Bacteroidales antibacterial pore-forming toxins,COMPLETE,2025-04-09,2025-11-29,https://www.ebi.ac.uk/pride/archive/projects/PXD062775
PXD063539,5,15,Spatial Proteomic Profiling Reveals Increased Levels of Cholesterol Synthesis Proteins in Psoriasis Vulgaris,PARTIAL,2025-05-01,2025-06-10,https://www.ebi.ac.uk/pride/archive/projects/PXD063539
PXD063722,5,14,Structural mechanisms of allosteric regulation in the human cis-prenyltransferase complex,PARTIAL,2025-05-07,2025-10-20,https://www.ebi.ac.uk/pride/archive/projects/PXD063722
PXD063772,5,15,Bioengineering of the implantable vascularized endocrine constructs for insulin delivery suitable for clinical upscaling,COMPLETE,2025-05-08,2026-04-24,https://www.ebi.ac.uk/pride/archive/projects/PXD063772
PXD064067,5,10,A heterotrimeric protein complex assembles the metazoan V-ATPase upon dissipation of proton gradients,PARTIAL,2025-05-19,2025-05-20,https://www.ebi.ac.uk/pride/archive/projects/PXD064067
PXD064230,5,14,Breast muscle proteome of broilers fed with 15 % dietary incorporation of Limnospira platensis,PARTIAL,2025-05-23,2025-10-06,https://www.ebi.ac.uk/pride/archive/projects/PXD064230
PXD064366,5,10,Proteomic analysis of larval and adult shell matrix proteins in Crassostrea nippona by LC-MS/MS,PARTIAL,2025-05-28,2026-02-09,https://www.ebi.ac.uk/pride/archive/projects/PXD064366
PXD064786,5,7,COMPARATIVE PROTEOMICS ANALYSIS OF THE IRIDOCORNEAL REGION OF DBA/2J AND DBA/2J-Gpnmb+/SjJ MICE,PARTIAL,2025-06-09,2026-02-09,https://www.ebi.ac.uk/pride/archive/projects/PXD064786
PXD064788,5,13,Eye opening discoveries: uncovering lacritin glycoforms and the tear fluid glycoproteome,PARTIAL,2025-06-09,2025-08-25,https://www.ebi.ac.uk/pride/archive/projects/PXD064788
PXD064931,5,9,Cross-link MS analysis of human 26S proteasome in complex with RPN13:UCHL5 (without substrate).,PARTIAL,2025-06-12,2025-09-22,https://www.ebi.ac.uk/pride/archive/projects/PXD064931
PXD064932,5,9,Cross-link MS analysis of human 26S proteasome in complex with RPN13:UCHL5 (with substrate).,PARTIAL,2025-06-12,2025-09-22,https://www.ebi.ac.uk/pride/archive/projects/PXD064932
PXD065406,5,7,Mouse MSC lysosome of bone marrow,PARTIAL,2025-06-24,2025-11-17,https://www.ebi.ac.uk/pride/archive/projects/PXD065406
PXD065428,5,7,"Light chain amyloid fibrils from multiple myeloma patient (case 2), abdominal fat biopsy",PARTIAL,2025-06-25,2025-12-25,https://www.ebi.ac.uk/pride/archive/projects/PXD065428
PXD065430,5,7,"Light chain amyloid fibrils from an AL amyloidosis patient (case 1), abdominal fat biopsy",PARTIAL,2025-06-25,2025-12-23,https://www.ebi.ac.uk/pride/archive/projects/PXD065430
PXD065431,5,7,"Light chain amyloid fibrils from an AL amyloidosis patient (case 2), abdominal fat biopsy",PARTIAL,2025-06-25,2025-12-23,https://www.ebi.ac.uk/pride/archive/projects/PXD065431
PXD065442,5,11,Genome Mining of Monoterpenes from Ascidian-Derived fungus Diaporthe sp. SYSU-MS4722,PARTIAL,2025-06-25,2025-07-04,https://www.ebi.ac.uk/pride/archive/projects/PXD065442
PXD065496,5,6,Bovine milk fermented with single and mixed cultures of S. thermophilus and Lb. bulgaricus measured on microLC-timsTOF Pro,PARTIAL,2025-06-26,2026-07-07,https://www.ebi.ac.uk/pride/archive/projects/PXD065496
PXD065504,5,7,Proteomic Profiling of Early-Onset Colorectal Cancer Biopsies Unveils Distinct Molecular Alterations,PARTIAL,2025-06-26,2026-09-14,https://www.ebi.ac.uk/pride/archive/projects/PXD065504
PXD065591,5,6,Physalia utriculus tentacular palpons LC-MS/MS,PARTIAL,2025-06-30,2026-06-30,https://www.ebi.ac.uk/pride/archive/projects/PXD065591
PXD066083,5,24,Non-native entanglement protein misfolding observed in all-atom simulations and supported by experimental structural ensembles,COMPLETE,2025-07-13,2025-08-11,https://www.ebi.ac.uk/pride/archive/projects/PXD066083
PXD066096,5,15,"PAMD-Ch17, a Polymeric Analog of Plerixafor, Induces Mitochondrial Dysfunction in T-ALL Cells Independent of CXCR4",COMPLETE,2025-07-13,2026-02-16,https://www.ebi.ac.uk/pride/archive/projects/PXD066096
PXD066172,5,6,RIF1 orchestrates a multi-step restoration of post-replicative H3K9me3,PARTIAL,2025-07-15,2026-05-18,https://www.ebi.ac.uk/pride/archive/projects/PXD066172
PXD066259,5,17,Proteomic profile data of Klebsormidium nitens alga grown in control and saline conditions,PARTIAL,2025-07-17,2026-01-05,https://www.ebi.ac.uk/pride/archive/projects/PXD066259
PXD066288,5,12,Exploring the Potential of Aspergillus uvarum for Tannase Production using  genomic and proteomic Insights,PARTIAL,2025-07-17,2025-11-10,https://www.ebi.ac.uk/pride/archive/projects/PXD066288
PXD066497,5,13,Neuropeptides in the Extracellular Space of the Mouse Cortex Measured by In Vivo Nanodialysis Probe,COMPLETE,2025-07-24,2025-09-29,https://www.ebi.ac.uk/pride/archive/projects/PXD066497
PXD066850,5,43,LC-MSMS based Phosphoproteomics of BubR1,COMPLETE,2025-08-01,2025-12-22,https://www.ebi.ac.uk/pride/archive/projects/PXD066850
PXD066885,5,31,Importin 7 - HIV-1 integrase LC-MS/MS,PARTIAL,2025-08-02,2026-09-06,https://www.ebi.ac.uk/pride/archive/projects/PXD066885
PXD066932,5,5,Microbial binding module employs sophisticated  clustered saccharide patches to selectively adhere to mucins,PARTIAL,2025-08-04,2025-10-20,https://www.ebi.ac.uk/pride/archive/projects/PXD066932
PXD067361,5,28,Structural Basis of βKNL2 Centromeric Targeting Mechanism and Its Role in Plant-Specific Kinetochore Assembly,PARTIAL,2025-08-14,2026-05-28,https://www.ebi.ac.uk/pride/archive/projects/PXD067361
PXD067362,5,25,Unc-51 Like Kinase 3 (ULK3) is essential for autophagy and cell survival in multiple myeloma,COMPLETE,2025-08-14,2026-05-27,https://www.ebi.ac.uk/pride/archive/projects/PXD067362
PXD067545,5,15,Protein interactions and phosphorylation status of Maf1 during optimal growth and stress conditions in the human parasite Leishmania major,COMPLETE,2025-08-21,2025-11-24,https://www.ebi.ac.uk/pride/archive/projects/PXD067545
PXD067661,5,16,A de novo missense variant in MIDEAS results in increased deacetylase activity of the MiDAC HDAC complex causing a neurodevelopmental syndrome,COMPLETE,2025-08-24,2025-10-13,https://www.ebi.ac.uk/pride/archive/projects/PXD067661
PXD067710,5,8,Limited impact of column chemistry and length on proteome coverage under high-speed DIA,PARTIAL,2025-08-26,2026-06-22,https://www.ebi.ac.uk/pride/archive/projects/PXD067710
PXD067878,5,23,Novel asymmetric isopeptide bond steers directional genomic RNA egress from icosahedral virus,PARTIAL,2025-08-29,2025-11-06,https://www.ebi.ac.uk/pride/archive/projects/PXD067878
PXD067906,5,15,Nucleocapsid protein captures DDX5 and RNMT facilitating viral RNA synthesis and viral protein translation for coronavirus replication,PARTIAL,2025-08-31,2026-01-21,https://www.ebi.ac.uk/pride/archive/projects/PXD067906
PXD068838,5,6,A novel dual histone mark reader ZCWPW2 regulates meiotic recombination through lactylation and transcriptional control in humans and mice,PARTIAL,2025-09-25,2026-01-07,https://www.ebi.ac.uk/pride/archive/projects/PXD068838
PXD068987,5,13,Identification of host interactors of Brucella BT4E effector proteins by Flag-tag affinity purification coupled with LC-MS/MS in HEK293T cells,PARTIAL,2025-09-30,2026-02-13,https://www.ebi.ac.uk/pride/archive/projects/PXD068987
PXD069054,5,7,A Simple Human Embryo Model Reveals V-ATPase Requirement in Mammalian Blastocyst Cavitation,PARTIAL,2025-10-01,2026-03-12,https://www.ebi.ac.uk/pride/archive/projects/PXD069054
PXD069262,5,10,Cellline-derived Extracelluar Vesicles Proteomics,PARTIAL,2025-10-09,2026-07-29,https://www.ebi.ac.uk/pride/archive/projects/PXD069262
PXD069492,5,7,Deciphering degradation pathways for hydrocarbons in Acinetobacter towneri RMS-02,PARTIAL,2025-10-15,2026-01-21,https://www.ebi.ac.uk/pride/archive/projects/PXD069492
PXD069527,5,6,Thiohaloacetamide electrophiles proteomics - peptide-directed tests on HEK lysates,PARTIAL,2025-10-16,2026-09-06,https://www.ebi.ac.uk/pride/archive/projects/PXD069527
PXD069590,5,11,Decreased Fc fucosylation aligns with  enhanced RSV-specific antibody functionality in adults compared to young children,PARTIAL,2025-10-17,2025-11-05,https://www.ebi.ac.uk/pride/archive/projects/PXD069590
PXD069706,5,10,Syntaxin 4 (STX4) protects islet -cells from cytokine-induced senescence,PARTIAL,2025-10-21,2026-02-25,https://www.ebi.ac.uk/pride/archive/projects/PXD069706
PXD070201,5,7,High-Throughput Label-free Single-Cell Proteomics Enabled by Multicolumn NanoLC with a 5-min Cycle Time,PARTIAL,2025-11-03,2026-05-21,https://www.ebi.ac.uk/pride/archive/projects/PXD070201
PXD070239,5,30,Application of VHH-immobilized cryogel-based immunoaffinity chromatography for isolation of extracellular vesicles from human plasma,PARTIAL,2025-11-03,2025-12-08,https://www.ebi.ac.uk/pride/archive/projects/PXD070239
PXD070265,5,17,CELF2 Promotes Tau Exon 10 Inclusion Via Hinge Domain-Mediated Nuclear Condensation,COMPLETE,2025-11-04,2026-07-28,https://www.ebi.ac.uk/pride/archive/projects/PXD070265
PXD071265,5,677,Mechanistic Insights Into Postoperative Delirium Using Untargeted High-Throughput Proteomics in Elderly Patients – A Case-Control Study,PARTIAL,2025-11-26,2026-02-16,https://www.ebi.ac.uk/pride/archive/projects/PXD071265
PXD071283,5,10,Analysis of Zyxin's interactome and phosphosites in early Xenopus laevis development by Data-Dependent Acquisition proteomics,PARTIAL,2025-11-26,2026-02-02,https://www.ebi.ac.uk/pride/archive/projects/PXD071283
PXD071320,5,20,Autonomous biogenesis of all thirty proteins of the E. coli translation machineryk,PARTIAL,2025-11-27,2025-12-09,https://www.ebi.ac.uk/pride/archive/projects/PXD071320
PXD071378,5,9,Induced ubiquitination of the partially disordered Estrogen Receptor alpha protein via a 14-3-3-directed molecular glue-based PROTAC design,PARTIAL,2025-11-28,2026-07-07,https://www.ebi.ac.uk/pride/archive/projects/PXD071378
PXD071500,5,32,Identification of Microproteins in AD Using DIA Mass Spectrometry,PARTIAL,2025-12-03,2026-09-09,https://www.ebi.ac.uk/pride/archive/projects/PXD071500
PXD071681,5,15,Deciphering the Mechanisms of Macrophage Polarization through Comprehensive Analysis of Protein Glycosylation in Cells and on the Cell Surface,COMPLETE,2025-12-07,2026-08-22,https://www.ebi.ac.uk/pride/archive/projects/PXD071681
PXD073685,5,11,Synaptic vesicles that store monoamines and glutamate differ in protein composition,PARTIAL,2026-01-28,2026-06-08,https://www.ebi.ac.uk/pride/archive/projects/PXD073685
PXD073870,5,7,YTHDC1 functions as a molecular chaperone to suppress ALS-Linked hnRNPA1 mutants from aggregation,PARTIAL,2026-01-31,2026-08-22,https://www.ebi.ac.uk/pride/archive/projects/PXD073870
PXD074038,5,27,Mass Spectrometric Profiling of hepatic GSTM3 - co-immunoprecipitate in Cholesterol-induced Steatohepatic Apoe knockout Mice,COMPLETE,2026-02-04,2026-05-20,https://www.ebi.ac.uk/pride/archive/projects/PXD074038
PXD074303,5,11,LC-MS/MS identified the key phosphorylation sites on PUB25/26 mediated by BAK1 by in vitro phosphorylation assay.,PARTIAL,2026-02-10,2026-03-03,https://www.ebi.ac.uk/pride/archive/projects/PXD074303
PXD076029,5,12,LC-MSMS analysis of crocus sativus at different floral developmental stage.,PARTIAL,2026-03-23,2026-05-31,https://www.ebi.ac.uk/pride/archive/projects/PXD076029
PXD076206,5,6,Interactome of de novo protein Resc4 with E. coli proteome,PARTIAL,2026-03-26,2026-08-05,https://www.ebi.ac.uk/pride/archive/projects/PXD076206
PXD076790,5,6,Loss of mitochondrial complex II causes severe respiratory chain dysfunction,PARTIAL,2026-04-09,2026-07-03,https://www.ebi.ac.uk/pride/archive/projects/PXD076790
PXD077813,5,9,Core–sheath coupling controls flagellar curvature and motility in Leptospira,PARTIAL,2026-04-29,2026-07-14,https://www.ebi.ac.uk/pride/archive/projects/PXD077813
PXD078529,5,9,FAHFAs are detected in postprandial chylomicron and VLDL fractions and can be released from TG estolides by LPL in vitro,PARTIAL,2026-05-19,2026-06-28,https://www.ebi.ac.uk/pride/archive/projects/PXD078529
PXD079072,5,23,A dual-anchoring mechanism for the hemimethylated CG-guided  histone ubiquitylation,PARTIAL,2026-05-30,2026-05-30,https://www.ebi.ac.uk/pride/archive/projects/PXD079072
PXD079775,5,7,ECM protein expression changes in FAK-expressing and FAK-deficient MOVCAR model,PARTIAL,2026-06-16,2026-09-21,https://www.ebi.ac.uk/pride/archive/projects/PXD079775
PXD081798,5,6,PUM3 is an essential suppressor of replication stress in homologous recombination deficient breast cancer,PARTIAL,2026-07-28,2026-07-29,https://www.ebi.ac.uk/pride/archive/projects/PXD081798
PXD081886,5,8,WDR82 Code Coordinates Transcription and pre-mRNA 3’-End Processing Through Regulated Phosphorylation,PARTIAL,2026-07-29,2026-07-30,https://www.ebi.ac.uk/pride/archive/projects/PXD081886
PXD083373,5,6,Hierarchical regulation of oxygen-sensing through coupled transducers in Arabidopsis thaliana,PARTIAL,2026-08-28,2026-09-21,https://www.ebi.ac.uk/pride/archive/projects/PXD083373
PXD084037,5,27,Cocoon LC-MS/MS-Silkworm cultivation predating the Silk Road in southern Central Asia (2000 BCE),PARTIAL,2026-09-11,2026-09-11,https://www.ebi.ac.uk/pride/archive/projects/PXD084037
